Expert_ID,theme,from,to
Expert_023,Tema 2,Aspectos socio-económicos,Regulación climática
Expert_023,Tema 2,Aspectos socio-económicos,Pesquerías
Expert_023,Tema 2,Aspectos socio-económicos,Sobreexplotación
Expert_023,Tema 2,Aspectos socio-económicos,Sustentabilidad
Expert_023,Tema 2,Aspectos socio-económicos,Servicios Ecosistemicos
Expert_023,Tema 2,Regulación climática,Pesquerías
Expert_023,Tema 2,Regulación climática,Sobreexplotación
Expert_023,Tema 2,Regulación climática,Sustentabilidad
Expert_023,Tema 2,Regulación climática,Servicios Ecosistemicos
Expert_023,Tema 2,Pesquerías,Sobreexplotación
Expert_023,Tema 2,Pesquerías,Sustentabilidad
Expert_023,Tema 2,Pesquerías,Servicios Ecosistemicos
Expert_023,Tema 2,Sobreexplotación,Sustentabilidad
Expert_023,Tema 2,Sobreexplotación,Servicios Ecosistemicos
Expert_023,Tema 2,Sustentabilidad,Servicios Ecosistemicos
Expert_023,Tema 3,Acción individual/Estilo de vida sostenible,Adaptación
Expert_023,Tema 3,Acción individual/Estilo de vida sostenible,Conciencia ambiental
Expert_023,Tema 3,Acción individual/Estilo de vida sostenible,Conservación
Expert_023,Tema 3,Acción individual/Estilo de vida sostenible,Mitigación
Expert_023,Tema 3,Adaptación,Conciencia ambiental
Expert_023,Tema 3,Adaptación,Conservación
Expert_023,Tema 3,Adaptación,Mitigación
Expert_023,Tema 3,Conciencia ambiental,Conservación
Expert_023,Tema 3,Conciencia ambiental,Mitigación
Expert_023,Tema 3,Conservación,Mitigación
Expert_023,Tema 4,Acoplamiento clima-océano,Biología del cambio global
Expert_023,Tema 4,Acoplamiento clima-océano,Ciclos biogeoquímicos
Expert_023,Tema 4,Acoplamiento clima-océano,Dinámica costera
Expert_023,Tema 4,Acoplamiento clima-océano,Ecosistemas
Expert_023,Tema 4,Acoplamiento clima-océano,Evolución
Expert_023,Tema 4,Acoplamiento clima-océano,Física oceanográfica
Expert_023,Tema 4,Acoplamiento clima-océano,Paleoclimatología
Expert_023,Tema 4,Biología del cambio global,Ciclos biogeoquímicos
Expert_023,Tema 4,Biología del cambio global,Dinámica costera
Expert_023,Tema 4,Biología del cambio global,Ecosistemas
Expert_023,Tema 4,Biología del cambio global,Evolución
Expert_023,Tema 4,Biología del cambio global,Física oceanográfica
Expert_023,Tema 4,Biología del cambio global,Paleoclimatología
Expert_023,Tema 4,Ciclos biogeoquímicos,Dinámica costera
Expert_023,Tema 4,Ciclos biogeoquímicos,Ecosistemas
Expert_023,Tema 4,Ciclos biogeoquímicos,Evolución
Expert_023,Tema 4,Ciclos biogeoquímicos,Física oceanográfica
Expert_023,Tema 4,Ciclos biogeoquímicos,Paleoclimatología
Expert_023,Tema 4,Dinámica costera,Ecosistemas
Expert_023,Tema 4,Dinámica costera,Evolución
Expert_023,Tema 4,Dinámica costera,Física oceanográfica
Expert_023,Tema 4,Dinámica costera,Paleoclimatología
Expert_023,Tema 4,Ecosistemas,Evolución
Expert_023,Tema 4,Ecosistemas,Física oceanográfica
Expert_023,Tema 4,Ecosistemas,Paleoclimatología
Expert_023,Tema 4,Evolución,Física oceanográfica
Expert_023,Tema 4,Evolución,Paleoclimatología
Expert_023,Tema 4,Física oceanográfica,Paleoclimatología
Expert_024,-,NA,NA
Expert_024,Tema 1,Amenazas humanas,Aspectos socio-económicos
Expert_024,Tema 1,Amenazas humanas,Contaminación
Expert_024,Tema 1,Amenazas humanas,Impactos del cambio climático
Expert_024,Tema 1,Amenazas humanas,Pesquerías
Expert_024,Tema 1,Amenazas humanas,Sobreexplotación
Expert_024,Tema 1,Aspectos socio-económicos,Contaminación
Expert_024,Tema 1,Aspectos socio-económicos,Impactos del cambio climático
Expert_024,Tema 1,Aspectos socio-económicos,Pesquerías
Expert_024,Tema 1,Aspectos socio-económicos,Sobreexplotación
Expert_024,Tema 1,Contaminación,Impactos del cambio climático
Expert_024,Tema 1,Contaminación,Pesquerías
Expert_024,Tema 1,Contaminación,Sobreexplotación
Expert_024,Tema 1,Impactos del cambio climático,Pesquerías
Expert_024,Tema 1,Impactos del cambio climático,Sobreexplotación
Expert_024,Tema 1,Pesquerías,Sobreexplotación
Expert_024,Tema 2,Acoplamiento clima-océano,Biología del cambio global
Expert_024,Tema 2,Acoplamiento clima-océano,Cambio climático
Expert_024,Tema 2,Acoplamiento clima-océano,Ciclos biogeoquímicos
Expert_024,Tema 2,Acoplamiento clima-océano,Dinámica costera
Expert_024,Tema 2,Acoplamiento clima-océano,Ecosistemas
Expert_024,Tema 2,Acoplamiento clima-océano,Física oceanográfica
Expert_024,Tema 2,Acoplamiento clima-océano,Paleoclimatología
Expert_024,Tema 2,Acoplamiento clima-océano,Regulación climática
Expert_024,Tema 2,Biología del cambio global,Cambio climático
Expert_024,Tema 2,Biología del cambio global,Ciclos biogeoquímicos
Expert_024,Tema 2,Biología del cambio global,Dinámica costera
Expert_024,Tema 2,Biología del cambio global,Ecosistemas
Expert_024,Tema 2,Biología del cambio global,Física oceanográfica
Expert_024,Tema 2,Biología del cambio global,Paleoclimatología
Expert_024,Tema 2,Biología del cambio global,Regulación climática
Expert_024,Tema 2,Cambio climático,Ciclos biogeoquímicos
Expert_024,Tema 2,Cambio climático,Dinámica costera
Expert_024,Tema 2,Cambio climático,Ecosistemas
Expert_024,Tema 2,Cambio climático,Física oceanográfica
Expert_024,Tema 2,Cambio climático,Paleoclimatología
Expert_024,Tema 2,Cambio climático,Regulación climática
Expert_024,Tema 2,Ciclos biogeoquímicos,Dinámica costera
Expert_024,Tema 2,Ciclos biogeoquímicos,Ecosistemas
Expert_024,Tema 2,Ciclos biogeoquímicos,Física oceanográfica
Expert_024,Tema 2,Ciclos biogeoquímicos,Paleoclimatología
Expert_024,Tema 2,Ciclos biogeoquímicos,Regulación climática
Expert_024,Tema 2,Dinámica costera,Ecosistemas
Expert_024,Tema 2,Dinámica costera,Física oceanográfica
Expert_024,Tema 2,Dinámica costera,Paleoclimatología
Expert_024,Tema 2,Dinámica costera,Regulación climática
Expert_024,Tema 2,Ecosistemas,Física oceanográfica
Expert_024,Tema 2,Ecosistemas,Paleoclimatología
Expert_024,Tema 2,Ecosistemas,Regulación climática
Expert_024,Tema 2,Física oceanográfica,Paleoclimatología
Expert_024,Tema 2,Física oceanográfica,Regulación climática
Expert_024,Tema 2,Paleoclimatología,Regulación climática
Expert_024,Tema 3,Acción individual/Estilo de vida sostenible,Adaptación
Expert_024,Tema 3,Acción individual/Estilo de vida sostenible,Conciencia ambiental
Expert_024,Tema 3,Acción individual/Estilo de vida sostenible,Conservación
Expert_024,Tema 3,Acción individual/Estilo de vida sostenible,Mitigación
Expert_024,Tema 3,Acción individual/Estilo de vida sostenible,Sustentabilidad
Expert_024,Tema 3,Acción individual/Estilo de vida sostenible,Servicios Ecosistemicos
Expert_024,Tema 3,Adaptación,Conciencia ambiental
Expert_024,Tema 3,Adaptación,Conservación
Expert_024,Tema 3,Adaptación,Mitigación
Expert_024,Tema 3,Adaptación,Sustentabilidad
Expert_024,Tema 3,Adaptación,Servicios Ecosistemicos
Expert_024,Tema 3,Conciencia ambiental,Conservación
Expert_024,Tema 3,Conciencia ambiental,Mitigación
Expert_024,Tema 3,Conciencia ambiental,Sustentabilidad
Expert_024,Tema 3,Conciencia ambiental,Servicios Ecosistemicos
Expert_024,Tema 3,Conservación,Mitigación
Expert_024,Tema 3,Conservación,Sustentabilidad
Expert_024,Tema 3,Conservación,Servicios Ecosistemicos
Expert_024,Tema 3,Mitigación,Sustentabilidad
Expert_024,Tema 3,Mitigación,Servicios Ecosistemicos
Expert_024,Tema 3,Sustentabilidad,Servicios Ecosistemicos
Expert_025,Tema 1,Acción individual/Estilo de vida sostenible,Adaptación
Expert_025,Tema 1,Acción individual/Estilo de vida sostenible,Amenazas humanas
Expert_025,Tema 1,Acción individual/Estilo de vida sostenible,Aspectos socio-económicos
Expert_025,Tema 1,Acción individual/Estilo de vida sostenible,Conciencia ambiental
Expert_025,Tema 1,Acción individual/Estilo de vida sostenible,Conservación
Expert_025,Tema 1,Acción individual/Estilo de vida sostenible,Servicios Ecosistemicos
Expert_025,Tema 1,Adaptación,Amenazas humanas
Expert_025,Tema 1,Adaptación,Aspectos socio-económicos
Expert_025,Tema 1,Adaptación,Conciencia ambiental
Expert_025,Tema 1,Adaptación,Conservación
Expert_025,Tema 1,Adaptación,Servicios Ecosistemicos
Expert_025,Tema 1,Amenazas humanas,Aspectos socio-económicos
Expert_025,Tema 1,Amenazas humanas,Conciencia ambiental
Expert_025,Tema 1,Amenazas humanas,Conservación
Expert_025,Tema 1,Amenazas humanas,Servicios Ecosistemicos
Expert_025,Tema 1,Aspectos socio-económicos,Conciencia ambiental
Expert_025,Tema 1,Aspectos socio-económicos,Conservación
Expert_025,Tema 1,Aspectos socio-económicos,Servicios Ecosistemicos
Expert_025,Tema 1,Conciencia ambiental,Conservación
Expert_025,Tema 1,Conciencia ambiental,Servicios Ecosistemicos
Expert_025,Tema 1,Conservación,Servicios Ecosistemicos
Expert_025,Tema 2,Acoplamiento clima-océano,Cambio climático
Expert_025,Tema 2,Acoplamiento clima-océano,Dinámica costera
Expert_025,Tema 2,Acoplamiento clima-océano,Física oceanográfica
Expert_025,Tema 2,Acoplamiento clima-océano,Regulación climática
Expert_025,Tema 2,Cambio climático,Dinámica costera
Expert_025,Tema 2,Cambio climático,Física oceanográfica
Expert_025,Tema 2,Cambio climático,Regulación climática
Expert_025,Tema 2,Dinámica costera,Física oceanográfica
Expert_025,Tema 2,Dinámica costera,Regulación climática
Expert_025,Tema 2,Física oceanográfica,Regulación climática
Expert_025,Tema 3,Biología del cambio global,Ciclos biogeoquímicos
Expert_025,Tema 3,Biología del cambio global,Ecosistemas
Expert_025,Tema 3,Biología del cambio global,Evolución
Expert_025,Tema 3,Biología del cambio global,Paleoclimatología
Expert_025,Tema 3,Biología del cambio global,Pesquerías
Expert_025,Tema 3,Biología del cambio global,Sobreexplotación
Expert_025,Tema 3,Biología del cambio global,Sustentabilidad
Expert_025,Tema 3,Ciclos biogeoquímicos,Ecosistemas
Expert_025,Tema 3,Ciclos biogeoquímicos,Evolución
Expert_025,Tema 3,Ciclos biogeoquímicos,Paleoclimatología
Expert_025,Tema 3,Ciclos biogeoquímicos,Pesquerías
Expert_025,Tema 3,Ciclos biogeoquímicos,Sobreexplotación
Expert_025,Tema 3,Ciclos biogeoquímicos,Sustentabilidad
Expert_025,Tema 3,Ecosistemas,Evolución
Expert_025,Tema 3,Ecosistemas,Paleoclimatología
Expert_025,Tema 3,Ecosistemas,Pesquerías
Expert_025,Tema 3,Ecosistemas,Sobreexplotación
Expert_025,Tema 3,Ecosistemas,Sustentabilidad
Expert_025,Tema 3,Evolución,Paleoclimatología
Expert_025,Tema 3,Evolución,Pesquerías
Expert_025,Tema 3,Evolución,Sobreexplotación
Expert_025,Tema 3,Evolución,Sustentabilidad
Expert_025,Tema 3,Paleoclimatología,Pesquerías
Expert_025,Tema 3,Paleoclimatología,Sobreexplotación
Expert_025,Tema 3,Paleoclimatología,Sustentabilidad
Expert_025,Tema 3,Pesquerías,Sobreexplotación
Expert_025,Tema 3,Pesquerías,Sustentabilidad
Expert_025,Tema 3,Sobreexplotación,Sustentabilidad
Expert_025,Tema 4,Contaminación,Impactos del cambio climático
Expert_025,Tema 4,Contaminación,Mitigación
Expert_025,Tema 4,Impactos del cambio climático,Mitigación
Expert_026,Tema 1,Acción individual/Estilo de vida sostenible,Amenazas humanas
Expert_026,Tema 1,Acción individual/Estilo de vida sostenible,Aspectos socio-económicos
Expert_026,Tema 1,Acción individual/Estilo de vida sostenible,Contaminación
Expert_026,Tema 1,Acción individual/Estilo de vida sostenible,Ecosistemas
Expert_026,Tema 1,Acción individual/Estilo de vida sostenible,Evolución
Expert_026,Tema 1,Acción individual/Estilo de vida sostenible,Servicios Ecosistemicos
Expert_026,Tema 1,Amenazas humanas,Aspectos socio-económicos
Expert_026,Tema 1,Amenazas humanas,Contaminación
Expert_026,Tema 1,Amenazas humanas,Ecosistemas
Expert_026,Tema 1,Amenazas humanas,Evolución
Expert_026,Tema 1,Amenazas humanas,Servicios Ecosistemicos
Expert_026,Tema 1,Aspectos socio-económicos,Contaminación
Expert_026,Tema 1,Aspectos socio-económicos,Ecosistemas
Expert_026,Tema 1,Aspectos socio-económicos,Evolución
Expert_026,Tema 1,Aspectos socio-económicos,Servicios Ecosistemicos
Expert_026,Tema 1,Contaminación,Ecosistemas
Expert_026,Tema 1,Contaminación,Evolución
Expert_026,Tema 1,Contaminación,Servicios Ecosistemicos
Expert_026,Tema 1,Ecosistemas,Evolución
Expert_026,Tema 1,Ecosistemas,Servicios Ecosistemicos
Expert_026,Tema 1,Evolución,Servicios Ecosistemicos
Expert_026,Tema 2,Acoplamiento clima-océano,Cambio climático
Expert_026,Tema 2,Acoplamiento clima-océano,Dinámica costera
Expert_026,Tema 2,Acoplamiento clima-océano,Física oceanográfica
Expert_026,Tema 2,Acoplamiento clima-océano,Paleoclimatología
Expert_026,Tema 2,Acoplamiento clima-océano,Regulación climática
Expert_026,Tema 2,Cambio climático,Dinámica costera
Expert_026,Tema 2,Cambio climático,Física oceanográfica
Expert_026,Tema 2,Cambio climático,Paleoclimatología
Expert_026,Tema 2,Cambio climático,Regulación climática
Expert_026,Tema 2,Dinámica costera,Física oceanográfica
Expert_026,Tema 2,Dinámica costera,Paleoclimatología
Expert_026,Tema 2,Dinámica costera,Regulación climática
Expert_026,Tema 2,Física oceanográfica,Paleoclimatología
Expert_026,Tema 2,Física oceanográfica,Regulación climática
Expert_026,Tema 2,Paleoclimatología,Regulación climática
Expert_026,Tema 3,Adaptación,Conciencia ambiental
Expert_026,Tema 3,Adaptación,Conservación
Expert_026,Tema 3,Adaptación,Impactos del cambio climático
Expert_026,Tema 3,Conciencia ambiental,Conservación
Expert_026,Tema 3,Conciencia ambiental,Impactos del cambio climático
Expert_026,Tema 3,Conservación,Impactos del cambio climático
Expert_026,Tema 4,Biología del cambio global,Ciclos biogeoquímicos
Expert_026,Tema 4,Biología del cambio global,Mitigación
Expert_026,Tema 4,Ciclos biogeoquímicos,Mitigación
Expert_026,Tema 5,Pesquerías,Sobreexplotación
Expert_026,Tema 5,Pesquerías,Sustentabilidad
Expert_026,Tema 5,Sobreexplotación,Sustentabilidad
Expert_027,Tema 1,Amenazas humanas,Aspectos socio-económicos
Expert_027,Tema 1,Amenazas humanas,Contaminación
Expert_027,Tema 1,Amenazas humanas,Pesquerías
Expert_027,Tema 1,Amenazas humanas,Sobreexplotación
Expert_027,Tema 1,Aspectos socio-económicos,Contaminación
Expert_027,Tema 1,Aspectos socio-económicos,Pesquerías
Expert_027,Tema 1,Aspectos socio-económicos,Sobreexplotación
Expert_027,Tema 1,Contaminación,Pesquerías
Expert_027,Tema 1,Contaminación,Sobreexplotación
Expert_027,Tema 1,Pesquerías,Sobreexplotación
Expert_027,Tema 2,Adaptación,Ecosistemas
Expert_027,Tema 2,Adaptación,Evolución
Expert_027,Tema 2,Adaptación,Física oceanográfica
Expert_027,Tema 2,Adaptación,Paleoclimatología
Expert_027,Tema 2,Adaptación,Servicios Ecosistemicos
Expert_027,Tema 2,Ecosistemas,Evolución
Expert_027,Tema 2,Ecosistemas,Física oceanográfica
Expert_027,Tema 2,Ecosistemas,Paleoclimatología
Expert_027,Tema 2,Ecosistemas,Servicios Ecosistemicos
Expert_027,Tema 2,Evolución,Física oceanográfica
Expert_027,Tema 2,Evolución,Paleoclimatología
Expert_027,Tema 2,Evolución,Servicios Ecosistemicos
Expert_027,Tema 2,Física oceanográfica,Paleoclimatología
Expert_027,Tema 2,Física oceanográfica,Servicios Ecosistemicos
Expert_027,Tema 2,Paleoclimatología,Servicios Ecosistemicos
Expert_027,Tema 3,Acción individual/Estilo de vida sostenible,Conservación
Expert_027,Tema 3,Acción individual/Estilo de vida sostenible,Mitigación
Expert_027,Tema 3,Acción individual/Estilo de vida sostenible,Sustentabilidad
Expert_027,Tema 3,Conservación,Mitigación
Expert_027,Tema 3,Conservación,Sustentabilidad
Expert_027,Tema 3,Mitigación,Sustentabilidad
Expert_027,Tema 4,Biología del cambio global,Cambio climático
Expert_027,Tema 4,Biología del cambio global,Ciclos biogeoquímicos
Expert_027,Tema 4,Biología del cambio global,Dinámica costera
Expert_027,Tema 4,Biología del cambio global,Regulación climática
Expert_027,Tema 4,Cambio climático,Ciclos biogeoquímicos
Expert_027,Tema 4,Cambio climático,Dinámica costera
Expert_027,Tema 4,Cambio climático,Regulación climática
Expert_027,Tema 4,Ciclos biogeoquímicos,Dinámica costera
Expert_027,Tema 4,Ciclos biogeoquímicos,Regulación climática
Expert_027,Tema 4,Dinámica costera,Regulación climática
Expert_027,Tema 5,Acoplamiento clima-océano,Conciencia ambiental
Expert_027,Tema 5,Acoplamiento clima-océano,Impactos del cambio climático
Expert_027,Tema 5,Conciencia ambiental,Impactos del cambio climático
